Purchase_Date,Age,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Device_Type_Defibrillator,Device_Type_Infusion Pump,Device_Type_MRI Scanner,Device_Type_PET Scanner,Device_Type_X-Ray Machine,Manufacturer_ImagingTech,Manufacturer_MedEquip,Manufacturer_RescueTech,Manufacturer_ScanPro,Manufacturer_UltraMed,Model_Model-150,Model_Model-200,Model_Model-250,Model_Model-300,Model_Model-350,Model_Model-400,Model_Model-450,Model_Model-500,Model_Model-550,Model_Model-600,Model_Model-650,Country_France,Country_Italy,Country_Japan,Country_UK,Country_USA,abnormal,after,battery,caused,check,circuit,completed,component,crash,critical,data,degraded,delay,detecting,diagnostics,driver,due,during,failure,firmware,fix,functionality,initiated,inspection,issue,lag,log,minor,misalignment,mitigation,moderate,observed,operational,overheating,performance,quick,replacement,reset,restored,routine,sensor,software,sound,spike,system,to,update,via,voltage,wear
2015-06-14,1.0337013422051848,-0.17106604311493603,-0.44763293705044443,-0.008307834112885203,0.029847218127589486,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.2892935668166723,0.0,0.3036571321349499,0.0,0.0,0.0,0.3385228239813645,0.0,0.0,0.0,0.3036571321349499,0.0,0.0,0.3036571321349499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39699220389516277,0.0,0.0,0.0,0.0,0.0,0.3036571321349499,0.0,0.0,0.0,0.0,0.0,0.3275144644489479,0.0,0.289838213387797,0.0,0.289838213387797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-26,-1.485803353820259,1.8557974048627743,-0.0728482374792425,-0.008307834112885203,-0.6777876847945185,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31536293584362357,0.2829959006337371,0.0,0.0,0.0,0.0,0.2829959006337371,0.0,0.0,0.3783475159914533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829959006337371,0.0,0.0,0.0,0.37437921688214737,0.2668975126863813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23350105146833175,0.2829959006337371,0.30174352621622896,0.2829959006337371,0.0,0.0
2015-03-21,1.0337013422051848,-0.2618936336005281,-0.4546413095093056,-0.7117609715488276,-1.3854225877166262,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.27121032778573356,0.0,0.2846760515521058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2846760515521058,0.0,0.0,0.2846760515521058,0.0,0.0,0.0,0.0,0.0,0.0,0.31324284778234096,0.0,0.384352945780292,0.3750465828472627,0.0,0.0,0.0,0.2846760515521058,0.0,0.37675279610482587,0.0,0.0,0.0,0.0,0.0,0.2717209294444829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,-0.855927179813898,-0.18310952572701647,-1.3129603059761785,0.6951453033230572,0.7374821210496973,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.26848824106165836,0.0,0.28181881190744024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28181881190744024,0.0,0.0,0.28181881190744024,0.0,0.0,0.0,0.0,0.0,0.0,0.31009888861116414,0.0,0.0,0.37128231128572814,0.0,0.0,0.0,0.28181881190744024,0.0,0.37297139960378484,0.0,0.0,0.0,0.3039603799343157,0.0,0.2689937179082078,0.0,0.2689937179082078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,-1.1708652668170785,-1.8081570886824814,0.11409871780973334,-0.7117609715488276,1.4451170239718052,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.2911218628556411,0.0,0.3055762039553018,0.24919548992757706,0.0,0.0,0.0,0.0,0.26686530800210373,0.0,0.3055762039553018,0.0,0.0,0.3055762039553018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3997550431362484,0.3055762039553018,0.0,0.40441297620775185,0.0,0.0,0.0,0.0,0.0,0.29166995151909986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,0.7187632552020045,0.23860183884143352,-1.033367558489274,-0.008307834112885203,0.029847218127589486,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.2743343295373718,0.0,0.0,0.0,0.34735820364428494,0.0,0.21885951251400323,0.0,0.0,0.0,0.0,0.0,0.2743343295373718,0.0,0.0,0.0,0.0,0.26826926103851606,0.0,0.3616092314452439,0.2743343295373718,0.0,0.0,0.0,0.0,0.362346492340715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616092314452439,0.0,0.0,0.2743343295373718,0.0,0.0,0.2561633174942502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,1.6635775162115458,-0.5984215127928731,-0.6354020583312306,0.6951453033230572,-0.6777876847945185,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.2877604489962648,0.0,0.30204789427427897,0.0,0.0,0.0,0.0,0.0,0.2637839703928091,0.0,0.30204789427427897,0.0,0.0,0.30204789427427897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381795173873228,0.0,0.39513930548888354,0.30204789427427897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883022092005297,0.31250508771880475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,-0.855927179813898,-0.31001893029857414,-0.9775804248346162,-0.7117609715488276,0.029847218127589486,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.2892935668166723,0.0,0.3036571321349499,0.0,0.0,0.0,0.3385228239813645,0.0,0.0,0.0,0.3036571321349499,0.0,0.0,0.3036571321349499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39699220389516277,0.0,0.0,0.0,0.0,0.0,0.3036571321349499,0.0,0.0,0.0,0.0,0.0,0.3275144644489479,0.0,0.289838213387797,0.0,0.289838213387797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-28,-0.22605100580753704,0.13945531930819416,-0.6786339616974235,-0.008307834112885203,-0.6777876847945185,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.3054256570881802,0.0,0.32059018848007254,0.0,0.0,0.0,0.3574001215843696,0.0,0.0,0.0,0.32059018848007254,0.0,0.0,0.32059018848007254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405233041093984,0.0,0.0,0.32059018848007254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30600067518725876,0.33168933428080055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,-0.22605100580753704,-0.35895203999379816,-0.2284406260989151,-1.41521410898477,0.029847218127589486,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.3186104496673089,0.0,0.0,0.0,0.0,0.0,0.5083645770009643,0.0,0.0,0.0,0.0,0.0,0.3186104496673089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186104496673089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186104496673089,0.0,0.0,0.0,0.0,0.40958209329865214,0.0,0.0,0.0,0.0,0.40958209329865214,0.0
2022-12-11,-1.1708652668170785,-0.9837940281277766,-1.2821849903597942,0.6951453033230572,0.7374821210496973,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.5326302408034347,0.0,0.27953779475713814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27953779475713814,0.0,0.0,0.27953779475713814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774155721425944,0.0,0.0,0.0,0.0,0.27953779475713814,0.0,0.3699526012726506,0.0,0.0,0.0,0.0,0.0,0.2668165059622797,0.0,0.0,0.0,0.0,0.23074016263515434,0.0,0.0,0.0,0.0,0.0
2022-01-05,-1.1708652668170785,-0.3597997590026236,-1.0394449308857023,-0.008307834112885203,1.4451170239718052,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3710898309663775,0.0,0.0,0.2910725589246566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25379170474992446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910725589246566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910725589246566,0.0,0.0,0.0,0.0,0.31343813426781325,0.0,0.0,0.0,0.5547623613915124,0.3710898309663775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,-1.485803353820259,0.215246669986866,-0.23720385875216304,0.6951453033230572,0.029847218127589486,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22046441826215843,0.3215462402348315,0.0,0.0,0.27045301291406576,0.0,0.0,0.0,0.3594297367782698,0.27045301291406576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29747336785829664,0.0,0.0,0.0,0.0,0.27045301291406576,0.0,0.0,0.0,0.0,0.2550681344982587,0.0,0.0,0.0,0.0,0.0,0.0,0.2580417735686085,0.0,0.0,0.22315186455631708,0.27045301291406576,0.28836970998428935,0.27045301291406576,0.0,0.0
2014-04-27,1.3486394292083654,2.310364472181086,3.0803759768070393,-0.7117609715488276,-1.3854225877166262,3,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.3161876462859642,0.0,0.0,0.0,0.0,0.0,0.2522494149594544,0.0,0.0,0.0,0.0,0.0,0.3161876462859642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3161876462859642,0.0,0.34763165170177424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40936911290033723,0.0,0.0,0.3816040271863284,0.0,0.3161876462859642,0.0,0.32003008072780315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-29,1.0337013422051848,0.14394503285489113,0.5613892659740735,-0.008307834112885203,-0.6777876847945185,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.31115907289219813,0.0,0.3266082711479411,0.0,0.3884657679693909,0.3622330472081654,0.0,0.0,0.0,0.0,0.3266082711479411,0.0,0.0,0.3266082711479411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266082711479411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31174488516583393,0.0,0.31174488516583393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,-0.5409890928107175,1.1599384961580461,-0.1884748997967132,1.3985984407589995,0.029847218127589486,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.32115009396088756,0.0,0.33709535123825174,0.0,0.0,0.3738640048813366,0.0,0.0,0.0,0.0,0.33709535123825174,0.0,0.0,0.33709535123825174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33709535123825174,0.0,0.4461268007635828,0.0,0.0,0.0,0.0,0.0,0.3217547161079228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,-1.1708652668170785,-0.7982072063950535,-1.1988609142824544,-0.008307834112885203,0.029847218127589486,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.34991683099186205,0.0,0.0,0.2744650456801013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23931129782470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744650456801013,0.3079643208127742,0.30152327645128685,0.0,0.0,0.3610147056271936,0.0,0.0,0.0,0.0,0.2744650456801013,0.0,0.0,0.0,0.0,0.29555452481513095,0.0,0.2615548463645025,0.0,0.0,0.34991683099186205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,-1.485803353820259,0.9547442368502166,2.1873659537804375,-0.7117609715488276,0.7374821210496973,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.38048687831745914,0.0,0.27831997166030764,0.0,0.29213869267893766,0.0,0.0,0.0,0.3256818456546156,0.0,0.0,0.0,0.29213869267893766,0.0,0.0,0.29213869267893766,0.0,0.0,0.0,0.0,0.0,0.32832115895384223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29213869267893766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788439584876275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38048687831745914
2016-06-30,0.7187632552020045,-1.6518028974312937,-0.8706873742761166,-1.41521410898477,1.4451170239718052,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.24826318575815826,0.0,0.2605895728396268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605895728396268,0.0,0.0,0.2605895728396268,0.0,0.0,0.35111692291624447,0.0,0.0,0.0,0.0,0.0,0.3518327917450619,0.0,0.0,0.0,0.0,0.2605895728396268,0.0,0.0,0.0,0.35111692291624447,0.0,0.0,0.0,0.24873058534241987,0.0,0.0,0.0,0.3424312224067794,0.0,0.0,0.0,0.0,0.3424312224067794,0.0
2019-05-21,-0.22605100580753704,0.29385230546311575,0.8646734117353697,1.3985984407589995,-1.3854225877166262,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.38197335259309934,0.0,0.0,0.0,0.284979839546474,0.0,0.29912922622230015,0.0,0.35578236943638414,0.0,0.0,0.0,0.0,0.0,0.29912922622230015,0.0,0.0,0.29912922622230015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29912922622230015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28551636475910347,0.0,0.0,0.38197335259309934,0.0,0.24691160766803225,0.0,0.0,0.0,0.0,0.0
2023-11-20,-1.485803353820259,-2.2957067878997575,2.2259284683128984,-1.41521410898477,-0.6777876847945185,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.26858570304090745,0.0,0.0,0.0,0.0,0.0,0.5948087491109941,0.29894475002583676,0.0,0.23418498706315063,0.0,0.0,0.0,0.0,0.0,0.2680480138951201,0.0,0.0,0.0,0.26858570304090745,0.30136738691826553,0.0,0.3505782380043558,0.0,0.0,0.0,0.0,0.0,0.0,0.26858570304090745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,0.7187632552020045,-0.9030435043086821,-0.8249740897587046,0.6951453033230572,0.029847218127589486,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.2693791615362206,0.0,0.28275396701387,0.0,0.0,0.0,0.31521957258995,0.0,0.24693422956131303,0.0,0.28275396701387,0.0,0.0,0.28275396701387,0.0,0.0,0.0,0.0,0.0,0.31777410002589274,0.0,0.36966403435256806,0.0,0.0,0.0,0.0,0.3698989738648261,0.28275396701387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698863156989543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,0.7187632552020045,2.607249053322382,1.0130647909236832,0.6951453033230572,0.7374821210496973,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.3137418109159441,0.0,0.0,0.0,0.0,0.0,0.3474056362305849,0.0,0.0,0.2735574570748068,0.0,0.0,0.0,0.0,0.0,0.31311372250915553,0.0,0.0,0.0,0.3137418109159441,0.0,0.0,0.0,0.0,0.0,0.3959411056428663,0.0,0.0,0.0,0.3137418109159441,0.0,0.0,0.0,0.38643761903546614,0.0,0.0,0.0,0.32408374546790164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,-0.22605100580753704,-0.6883696043576679,0.8099105645681184,0.6951453033230572,-0.6777876847945185,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896843089726064,0.2766536063391265,0.5159429072434835,0.0,0.23269375289014363,0.0,0.0,0.0,0.0,0.23269375289014363,0.0,0.46501492043145104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23269375289014363,0.0,0.0,0.0,0.0,0.2194568321483133,0.0,0.0,0.0,0.0,0.0,0.0,0.22201530701078528,0.0,0.0,0.19199654782378603,0.23269375289014363,0.0,0.23269375289014363,0.0,0.0
2016-12-30,0.7187632552020045,1.7947180971177814,0.26300475780100674,-1.41521410898477,-0.6777876847945185,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.2878431117437131,0.0,0.0,0.0,0.2343581483411652,0.0,0.6374561240529524,0.0,0.0,0.2509758882796963,0.0,0.0,0.0,0.0,0.0,0.28726687065894224,0.0,0.0,0.0,0.2878431117437131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2878431117437131,0.3803338346802878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,-0.5409890928107175,-0.6729946100600429,-1.1648413642476931,0.6951453033230572,0.7374821210496973,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.26376012344668875,0.0,0.0,0.0,0.0,0.0,0.0,0.29357372070748255,0.0,0.22997747235909288,0.0,0.0,0.0,0.0,0.0,0.0,0.35220653845359146,0.0,0.0,0.26376012344668875,0.0,0.2897630057837539,0.3442795289802448,0.35554288195120975,0.3469340989718682,0.0,0.0,0.0,0.0,0.26376012344668875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808953102041756,0.0,0.0,0.0
2019-09-30,-0.22605100580753704,1.12995797012044,-0.48890878832016943,0.6951453033230572,0.029847218127589486,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.33117146671926856,0.2651026499965456,0.0,0.0,0.0,0.0,0.0,0.2114946271662674,0.0,0.0,0.28912334622328595,0.0,0.0,0.2651026499965456,0.0,0.0,0.0,0.0,0.0,0.34686733102002526,0.0,0.2651026499965456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31995000451395006,0.0,0.2651026499965456,0.0,0.2683242798259673,0.0,0.33117146671926856,0.0,0.0,0.0,0.27663713165110015,0.0,0.0,0.0
2022-03-18,-1.1708652668170785,-0.8158706670733794,-0.24422401999340343,-1.41521410898477,-1.3854225877166262,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.2860704743709273,0.0,0.300274011592553,0.0,0.35714396976099433,0.0,0.0,0.0,0.0,0.0,0.300274011592553,0.0,0.0,0.300274011592553,0.0,0.0,0.0,0.0,0.0,0.0,0.3304060387006699,0.0,0.0,0.3955961218079966,0.0,0.0,0.0,0.300274011592553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866090528975106,0.0,0.2866090528975106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,-1.485803353820259,0.9413411733879121,-0.045070594996429035,0.6951453033230572,-0.6777876847945185,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.28346920510523266,0.0,0.0,0.0,0.230796969980489,0.0,0.0,0.0,0.0,0.24716219582343044,0.0,0.0,0.3762752049660262,0.0,0.0,0.0,0.0,0.0,0.0,0.28346920510523266,0.3180674646756998,0.31141511402509475,0.0,0.0,0.0,0.3577371793622373,0.0,0.0,0.0,0.28346920510523266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928132576500149,0.0,0.0,0.0,0.0,0.0,0.3018847931251414,0.0,0.0,0.0
2019-10-17,-0.22605100580753704,-0.3491651756486721,1.922470474577007,-0.7117609715488276,-0.6777876847945185,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0.31530153159481533,0.0,0.0,0.0,0.0,0.0,0.2515424869214528,0.0,0.0,0.0,0.0,0.0,0.31530153159481533,0.0,0.0,0.0,0.0,0.308330747478436,0.0,0.0,0.31530153159481533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082218574989814,0.0,0.0,0.0,0.3326884341123707,0.31530153159481533,0.0,0.3191331976285628,0.0,0.0,0.0,0.2546087727630831,0.0,0.0,0.0,0.0,0.0
2023-10-17,-1.485803353820259,-0.6732135348764241,-0.9062613685620876,1.3985984407589995,0.029847218127589486,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.24518916200657023,0.0,0.25736292232405045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25736292232405045,0.0,0.0,0.25736292232405045,0.0,0.0,0.34676935218265825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25736292232405045,0.0,0.34060540066731815,0.0,0.34676935218265825,0.0,0.2775830723334295,0.0,0.49130154838921825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10,-1.1708652668170785,-0.5723280456490654,-1.2954999331021273,-0.7117609715488276,0.029847218127589486,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.3153753456211878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470742491148729,0.0,0.0,0.0,0.0,0.2470742491148729,0.0,0.0,0.3303225531137661,0.3327731275031438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470742491148729,0.0,0.0,0.0,0.0,0.23301928540286967,0.3327731275031438,0.0,0.0,0.0,0.0,0.0,0.0,0.3153753456211878,0.0,0.20386195287591266,0.2470742491148729,0.26344217353748123,0.2470742491148729,0.0,0.0
2014-04-07,1.3486394292083654,-0.6737511008537063,-0.15976508501485231,-0.7117609715488276,-0.6777876847945185,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.34925044061005617,0.2685856401518827,0.2554710248163648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23418493222901285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36131092031970297,0.0,0.2685856401518827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685856401518827,0.0,0.0,0.36131092031970297,0.33081850004116053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22134464511733165,0.0,0.0,0.0,0.0,0.34925044061005617
2013-05-30,1.6635775162115458,0.9667191733833789,-0.9544740597098329,-1.41521410898477,0.029847218127589486,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.22246047995038565,0.0,0.2874678093834916,0.0,0.0,0.0,0.4926600273498803,0.0,0.0,0.19396752704781398,0.0,0.0,0.0,0.0,0.0,0.6660453904924417,0.0,0.0,0.0,0.22246047995038565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22246047995038565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21199645481783494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24,1.0337013422051848,-1.6750163563708964,-1.038750077374914,0.6951453033230572,0.029847218127589486,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.23578770001666735,0.0,0.0,0.0,0.0,0.0,0.0,0.24759383104294233,0.0,0.0,0.0,0.0,0.24759383104294233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3341528245626533,0.0,0.0,0.24759383104294233,0.0,0.0,0.0,0.0,0.23350931060792732,0.0,0.30532986393951456,0.0,0.0,0.0,0.0,0.0,0.0,0.3252236939545401,0.40858132401305425,0.24759383104294233,0.0,0.24759383104294233,0.3252236939545401,0.0
2024-03-29,-1.8007414408234395,0.8007343010186657,0.6167996115124567,-0.7117609715488276,1.4451170239718052,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749725008702464,0.0,0.0,0.0,0.0,0.2749725008702464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749725008702464,0.0,0.0,0.0,0.0,0.2593305287287738,0.0,0.0,0.2964574024019353,0.0,0.0,0.0,0.0,0.0,0.3611865937541446,0.453761824353614,0.2749725008702464,0.0,0.2749725008702464,0.3611865937541446,0.0
2023-08-21,-1.485803353820259,0.3693208935603687,1.4163708670433166,1.3985984407589995,0.029847218127589486,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28461289443784443,0.0,0.25672469413912963,0.0,0.0,0.0,0.0,0.25672469413912963,0.0,0.256519162493925,0.343224584185464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25672469413912963,0.0,0.0,0.0,0.0,0.24212075919638695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3372174217975419,0.2118245737310383,0.25672469413912963,0.27373193146208036,0.25672469413912963,0.3372174217975419,0.0
